model,CO-0.00,CO-115.27,CO-230.54,CO-345.80,CO-461.04,CO-576.27,CO-691.47,CO-806.65,CO-921.80
2055,0.0,195.09098900550023,727.9330474126397,1462.6462644175763,2224.936778097009,2863.0840746198924,3281.715509806433,3446.079701726269,3364.57902192743
2056,0.0,612.5133554697716,541.8305510540334,408.8807583800479,217.55018622967515,52.65780195909456,4.4233738866427394,0.1893773773585568,0.005747006837335083
2057,0.0,577.5587924984769,2005.7186420223286,2618.6732518660156,2479.0507005285067,2017.9025523007147,1468.7274365546057,951.3283249639219,543.6043841724783
2058,0.0,257.78960187181247,1012.2318282305619,1971.1107706451153,2602.1464502251724,2731.019779673397,2474.844887061955,1993.3878629637086,1435.9386152426744
2059,0.0,921.7733929970356,1652.5218540152616,1591.3942050091046,1261.5511162521,831.7350905705513,421.82365380471697,147.5507702669004,35.60792040985837
2060,0.0,650.655261854299,1977.6323436054379,2968.2733030911036,3362.6731216368307,3346.7771533122122,3074.3802035513936,2612.6260506829462,2001.4165850470542
2061,0.0,347.31587278634026,471.1800255466015,371.114370631205,196.12625301896153,53.22167540317422,6.9481211327580725,0.5062926956789657,0.023197773654364387
2062,0.0,85.7482241407584,338.65088257428283,729.3812964237338,1159.3340270812814,1479.2046387913658,1588.0008082566937,1480.9518954439268,1224.3827424745277
2063,0.0,306.2130547725555,1133.943961408274,2236.479876052086,3297.4977444357182,4079.8976969512755,4489.543397882336,4535.994899060678,4274.257323196572
2064,0.0,969.8541176469271,876.4175134433764,703.8349240013711,442.39754657264695,177.09236975559836,36.283490147792435,3.4525056662245754,0.23893876882250414
2065,0.0,831.4741139881227,2595.8060074057275,3841.3164084366076,4245.072526320183,4132.843545618705,3732.9894652577987,3141.4940247918744,2414.8695724687045
2066,0.0,138.14984553487665,511.2195335741987,1006.496400097973,1473.585760416156,1785.5822585244655,1879.7771714960863,1760.1206188905876,1476.3603714380922
2067,0.0,201.2488128317433,822.1139775596392,1679.1399494003638,2283.776588908683,2427.875335213748,2207.9679554501226,1776.515922686995,1281.6506424298111
2068,0.0,482.7575579590822,1691.9932216518407,2806.2042577452885,3283.738861306566,3213.293457877623,2801.5123968223097,2200.0491035415876,1533.1069627807963
2069,0.0,194.80649246210874,713.6135056012057,1392.6897782190913,2041.115047023341,2517.0039854124093,2753.377150682483,2745.255549108277,2522.5410041011487
2070,0.0,593.7564594701004,1832.4207526332777,2843.1822979890317,3336.474015453823,3433.690368882783,3273.76742068509,2923.8016742647046,2408.241346542872
2071,0.0,907.9479157595323,2094.6750245193502,2506.0496576848223,2506.5070140113244,2360.4232950647183,2115.420406108271,1744.8867387466717,1238.7041727386975
2072,0.0,456.30383672110355,1806.2168316237817,2684.2499709479102,2744.5696241712976,2369.610616426334,1837.2565746976534,1283.4402996240617,808.6906054193367
2073,0.0,348.5715739743198,393.0260192470018,245.57609823162832,78.60376501126099,9.762618351233554,0.5646257146086686,0.019757469071503515,0.0004616021140270019
2074,0.0,1239.8312682918508,2194.8449925675613,2030.6935133334982,1581.3348908383775,1071.973961438222,621.6088876879486,301.93594645563263,118.36786496502864
2075,0.0,624.4577665988912,1890.5197650262485,2558.6608428626487,2556.216593777735,2193.430524894052,1657.0689343821434,1075.8070960460668,574.1394289725317
2076,0.0,484.8858354601159,1650.6288670871684,2532.454507167106,2740.3425346067143,2485.3357080172027,1985.8051960684038,1392.696970929382,835.3052157840772
2077,0.0,920.9140571754017,855.3982839108766,741.0108221314102,615.4739707092491,430.8286048915559,179.2218841498805,30.73395477675119,2.6763379085007273
2078,0.0,148.83886882679607,576.8090011133022,1152.549354343561,1596.0163957424113,1728.547466090861,1571.0505369614145,1235.5386327069211,849.3436823093135
2079,0.0,457.4149073981529,1608.919779302039,2868.571311665805,3717.610626992582,4042.733087980953,3945.20150500722,3543.9646951877266,2932.3216609471624
2080,0.0,3.2608659046307586,6.924842407396515,5.631156809216067,2.4667222011525345,0.639855309581884,0.10229825237765695,0.010341295912274237,0.0006772747232341429
2081,0.0,662.7764456862552,1771.2690709646508,1862.7064917277696,1522.4981377942406,1078.6802455975417,678.9568826317214,374.8071608559428,184.10412651464276
2082,0.0,1040.423091242925,1679.6902341845714,1667.7033703178745,1535.2938899967405,1354.8385082597422,1076.570861654256,674.395755558927,286.6412939893465
2083,0.0,1153.809516036722,1139.207734882026,1024.8986907601914,910.4782116638645,794.6717868465989,621.3457524303032,319.497534989887,86.3006623583946
2084,0.0,760.3302921180307,2402.8407815022783,3544.0344730363922,3869.2595277647356,3692.4803953155915,3236.034486487809,2604.807016680336,1879.9862644792663
2085,0.0,56.899623396854075,225.51065342933416,481.5525253478636,738.1939496193062,880.8820144305889,862.3391997341021,717.2225313317944,519.5738995695073
2086,0.0,61.421887695664765,234.40233268761958,487.8318101118374,774.6228172901042,1040.993951474442,1236.1912945428771,1324.8264658686624,1294.6632889006864
2087,0.0,873.6403330233146,2495.809902245564,3502.827170540802,3804.6181007489567,3726.668023916389,3438.4287558649908,2984.992575444346,2373.584050254448
2088,0.0,452.43101831245997,1440.8765843175247,2058.5978960245266,2095.7376908629403,1774.6780676874537,1287.5869721811152,782.8933101648277,384.36282431885377
2089,0.0,524.8932474988783,1232.4402819466388,1467.2273029912424,1392.788449746991,1150.1142065325168,789.7890087273161,412.26396500701753,153.07163128003123
2090,0.0,1047.5299567598393,1406.9511591100388,1302.5782371884457,1108.4633283851658,821.393320866907,453.7361410023264,152.75975520598658,29.452826415770193
2091,0.0,621.940445909303,2412.037713297815,3694.997234916321,3944.125774521037,3603.450779335047,3003.7186774473294,2295.7519306491704,1604.9727073861015
2092,0.0,1248.4745122461018,2034.0183289972165,1885.9678335820972,1486.6138948255702,1003.1293745496249,548.5849455220203,228.84991914488182,68.29810747609777
2093,0.0,206.6245072429323,783.6548240579551,1574.6226326207955,2305.9977785945125,2747.4901915534056,2829.537364614145,2599.3667726280464,2156.0421884260622
2094,0.0,708.818024157722,2594.8175272590906,3827.9469278817214,4020.3745253422017,3651.2623795178533,3033.7148386863555,2310.206226855376,1599.4181851272592
2095,0.0,290.4983676047326,1109.9843869505955,2281.912340599884,3490.809218883449,4428.760225743302,4940.031074226682,5018.313875331345,4734.103934592742
2096,0.0,412.25814667978466,1519.1061849605076,2963.4402769018866,4301.369697320703,5242.871905192521,5715.216400715245,5766.545731278003,5478.3647424362925
2097,0.0,381.0727278674739,1344.180390141344,2317.818208219508,2825.059091454401,2841.3317002519643,2512.533403450484,1980.429052058404,1373.0903706411746
2098,0.0,1122.4970963317276,1129.7653943264054,967.5316849021956,717.6287995301607,395.305862421593,135.12024610090648,22.91254752683394,2.398353790142763
2099,0.0,310.0133925625972,1255.368559647074,2466.848308767634,3235.027366064335,3391.9750669038162,3111.120047656825,2573.068438531275,1936.9121037723444
2100,0.0,876.1986993329103,1853.9914723142422,1878.8108819229747,1526.535386577778,1052.6904376839175,593.2310572097598,255.9825476585147,82.00152821142622
2101,0.0,977.6138659394894,2689.8260608064807,3077.3901453793837,2775.7224512002736,2230.846165331446,1610.6154633867377,1025.613306534315,564.5207134064506
2102,0.0,1041.5092351289632,2469.217673595635,2676.9006685289573,2350.6860392754515,1833.760612435122,1253.102244226885,724.651830878111,337.8852370598574
2103,0.0,410.46875041253327,1445.2394678114313,2642.4580700580154,3583.9106109125178,4109.371155136907,4243.285032854307,4062.4284813090508,3633.964415411111
2104,0.0,325.37086156982997,1153.6969621810288,2146.470143155593,2985.5005128393323,3515.323315561144,3717.9122067056023,3635.5640604929918,3318.496166021204
2105,0.0,175.65684883899823,647.1750602587115,1255.584970894984,1788.0100543235758,2087.6777113628355,2107.7463698843258,1885.8218191374388,1502.775757894468
2106,0.0,743.9413896405475,2220.979202745648,3322.9770984345014,3804.998933049717,3881.8738084382794,3725.643212506223,3401.618738478049,2914.2758611954296
2107,0.0,471.5667467108629,1717.2107316950628,3213.947690431405,4362.886927194379,4936.042449412068,5000.039922232523,4683.848738631726,4099.48291560006
2108,0.0,221.73687925813533,810.8144851476571,1553.423114784911,2181.9927230356775,2524.347857607767,2545.9914983061285,2297.0726079374854,1862.668939977308
2109,0.0,690.5961163410005,2081.3936456452197,2760.178898757878,2724.376903290514,2329.681824983477,1768.2783266329077,1164.8594031987084,639.4528040271391
2110,0.0,516.7912029395412,1652.7260726423428,2594.971873866569,3002.3843030968064,2976.1842335539704,2660.4806442046743,2149.8666804003574,1529.632584030735
2111,0.0,226.779237140308,851.9057884612158,1650.1848630620095,2267.6501017405267,2506.156124574518,2382.2048578554313,2002.7880189237394,1495.860678040698
2112,0.0,183.48096556191157,701.8101164306106,1456.8747773289535,2282.6960716893564,2993.5045968323257,3449.8256857023434,3596.3081674757545,3448.4040070172655
2113,0.0,230.7583637159739,933.354412482967,1838.2421309285296,2399.8381296296457,2468.7572297242878,2185.2371183033574,1713.6276425188905,1201.2931391056609
2114,0.0,470.21885421199346,1306.207189041708,1805.3923500341782,1911.6520045393909,1766.5263082095996,1449.3908075000575,1019.824755521692,581.265591543339
2115,0.0,321.0278145856847,1228.7419252428242,2488.2237257131087,3657.410747965802,4395.768596859845,4630.5269956046195,4436.576234349403,3933.6781801823986
2116,0.0,411.1248551790522,1482.3489762069821,2735.940657261799,3658.656850243642,4069.7813475258877,4033.4050587524503,3665.367139960092,3069.8044479893542
2117,0.0,368.34935495863965,1401.505291129035,2848.795351620932,4277.835877233576,5322.251836938002,5848.803525487603,5893.08555566021,5554.061791071247
2118,0.0,330.8506954808363,1248.5002140607232,2457.9949223877884,3486.489043125562,4045.5690017276634,4123.048184760754,3819.471538041132,3257.458880876395
2119,0.0,623.6904870016716,1789.8635714062575,2523.257833266004,2718.6570257851954,2585.2482668168154,2241.6872369817256,1741.2600653051852,1155.5651728186424
2120,0.0,236.4187150641256,889.8072410899757,1810.3006229456555,2793.3899156036305,3650.2596877825026,4254.601385419683,4555.8664119509085,4558.240761985545
2121,0.0,306.5288961136674,1162.8128975450643,2369.753256605554,3604.6006608406956,4569.537411016729,5115.81369056853,5235.130656142999,4990.930813164615
2122,0.0,325.84774231592223,1306.9090602874405,2614.837153197912,3546.084964123285,3850.678920169387,3660.6045373634547,3152.019557921223,2487.7129269968696
2123,0.0,364.70665155968123,1327.2263075671144,2231.5163096312435,2570.8653669094047,2420.5185819297913,1984.9949071915669,1430.4209766631434,892.9932774844154
2124,0.0,347.54570018673127,1313.1912074684046,2588.9826018765543,3677.3969153662233,4277.171049652264,4377.3674913944515,4082.176816808771,3516.4300388019205
2125,0.0,651.3732711445284,1831.3562441798854,2057.5408875268645,1752.7238649463152,1277.136767841198,804.851581018254,430.48866190642485,193.34426604388472
2126,0.0,471.5086773690056,1639.9513942860929,2966.6879352365218,4010.2729921335826,4623.685492442077,4846.265904608908,4761.27117410585,4430.657238064022
2127,0.0,1083.8059784121876,1085.3842242914552,969.1012256220479,845.3104680893692,691.2444903974961,434.7872034868093,149.08521384039662,25.207249467455146
2128,0.0,467.3201462749474,1387.8109468243113,2067.2208189818366,2336.1825428799366,2304.668223911445,2067.44643104197,1675.4766606286628,1185.1664190618571
2129,0.0,60.920939968819674,236.9134825893049,502.49062403187366,799.1193189313236,1040.215268930891,1150.2432882171174,1105.2367327767986,937.103207454104
2130,0.0,1492.0574330952852,2614.324257674982,2465.0951107975648,2004.2171406598327,1452.5239914861365,911.3977744851508,488.74207351275453,214.559945551072
2131,0.0,280.83906447135433,908.4505508543592,1123.2634699841371,942.4236845093632,625.354057954616,337.9770105284656,151.10967819348488,59.38153322695395
2132,0.0,293.27475864781434,1116.1618355407768,2267.800239981116,3396.742562103263,4195.195885961881,4546.9167364609675,4480.407470076423,4086.205964357097
2133,0.0,197.17830211755916,765.090340998743,1394.879779801919,1673.9100424147537,1570.4164790255513,1240.4697730681648,841.6591376295264,492.85358351161426
2134,0.0,383.59467369144335,1302.1126771347795,2082.8738969059473,2344.580169711529,2176.5029978298453,1752.187089136319,1219.8129028882663,714.925287629128
2135,0.0,930.4423266028695,2978.5245403369854,3910.8233902927705,3869.609999513471,3401.451147106115,2750.7090465572,2026.4952993671309,1336.7188794211538
2136,0.0,687.3006455694829,2300.494794802725,2861.6857553256687,2657.75528475068,2157.103384685545,1584.5498444556993,1046.7007980072588,618.8122551301376
2137,0.0,675.6732508804996,1862.1246881068462,2023.814315189942,1692.203640261058,1221.575375712602,774.3122523633468,425.37382644546057,202.22813081616897
2138,0.0,609.5614695458775,1755.4117940772828,2532.1827946725402,2811.5330348542107,2778.1017784106334,2548.1729798365504,2159.868964543994,1636.2878404899814
2139,0.0,200.39386721609787,836.3868435902339,1450.290818585734,1601.2884121330133,1397.728581976847,1046.748983852816,685.3140735750112,399.36580263880325
2140,0.0,23.288733621893307,99.9728765576393,187.1825741762933,206.32282830753505,163.35381634417533,105.62456897332211,60.042226088459884,31.772286212303
2141,0.0,278.8208945141096,911.5521945558958,1519.4581219010586,1879.4415609515854,1965.0100346810639,1824.6993285222,1519.6325647960189,1118.531787073122
2142,0.0,413.60655678261134,1014.9753619548878,1020.540149405982,731.6880218737848,407.11961108582705,173.29108751697208,57.98059898884288,16.949125655480408
2143,0.0,179.04187540139367,636.2795860960696,1190.5226975684864,1665.3233380611632,1959.124780918159,2043.4586779426256,1936.379339609744,1677.4008109165914
2144,0.0,240.92544573631582,924.947393573843,1886.5961864459807,2796.8746984465424,3370.182468047744,3523.068074604905,3309.0999739132662,2836.961340590197
2145,0.0,623.3340674410359,2138.950811777638,2658.2412298625336,2452.3783658940724,1969.8845267201834,1434.1182224339325,941.5091645483548,556.887357648778
2146,0.0,287.3704709020348,991.420497326789,1632.3891971668122,1866.8669782769134,1722.005560277712,1346.185064028196,890.5269976938388,488.3079662612729
2147,0.0,310.2973485214223,1177.5512015928184,2387.981628183603,3583.238220295482,4451.667278604631,4869.374867580295,4858.040513826277,4502.515921672487
2148,0.0,1018.3936457574771,965.2680244453642,844.1792245290011,702.1642522420462,487.9860264812551,214.2864290741785,41.90664537494658,4.125527126060355
2149,0.0,173.19629521175165,601.7091576753321,1083.3164224825427,1437.6497470458194,1582.9006597944044,1518.664142433264,1290.0785251745342,965.2658244253792
2150,0.0,651.1411362690197,2094.8002348113196,2498.1963778561103,2243.0215559205976,1754.4136119703903,1235.2179793148355,777.6961682940498,435.58175395795723
2151,0.0,648.104142941156,835.8232739041813,615.719625507653,315.9985955403112,103.72238186139221,19.588515576542815,2.621334678684159,0.2990185464348517
2152,0.0,64.71335138177929,249.11186000431675,518.1916393771619,799.625276869046,1000.2293532247317,1055.1657668491398,960.847246579936,766.0881606183651
2153,0.0,959.1030216424641,2166.5512634594156,2146.2733449054635,1731.7982518868992,1231.395362445378,778.4329714277345,432.94220129785447,208.91764491835804
2154,0.0,1285.1659025384254,2086.48015277358,1928.346936042105,1517.9044864711436,1026.1905622926886,566.5108704412021,242.4574784417337,75.31400139059878
2155,0.0,199.4590753279389,679.276515344107,1069.7550395674423,1130.7616127150538,923.5293647592574,605.4859427877077,317.7019636619819,134.66136639473078
2156,0.0,511.0543449412784,1390.6200453721658,1892.178065635209,1994.4406286152678,1856.3939790222464,1553.2743460110846,1129.4078807229214,673.4369930035283
2157,0.0,632.8553249983274,2058.1756228123513,2592.610117275258,2407.547131337976,1928.5724044045087,1371.6478850409255,858.2867221507443,464.57322100397266
2158,0.0,442.33887666484424,1569.843968087699,2813.576972552122,3641.4655120731695,3935.5227823665327,3802.425813479168,3368.2206683278064,2735.5820766249776
2159,0.0,151.49110189484333,633.5031603342111,1294.875876632114,1715.6923401064125,1749.620019711037,1508.973052274808,1138.207098572474,764.6094222471158
2160,0.0,1279.012590415537,1369.0933433746845,1117.302059368485,747.701347283211,377.5068927865946,132.90101570507971,28.394622966306535,4.51701055851875
2161,0.0,586.071277322092,1848.100539123801,2871.734049881236,3319.8089798616384,3324.933774617051,3041.3867213446306,2554.3439709623794,1925.0490691089708
2162,0.0,150.02769810668931,581.5559664508842,1199.5323608794888,1783.1480122749097,2117.0674039475966,2134.737167173442,1889.4192338019761,1489.1825302537507
2163,0.0,584.8130841962122,1977.9457042301142,2561.449711338436,2411.087841775922,1948.209427870889,1398.789657953043,886.7460283266286,489.6403777760412
2164,0.0,182.58286506357524,683.8687846880232,1382.3387258271068,2118.3851458977297,2747.5770859744316,3173.1724099581875,3354.7419136679214,3295.1501359158738
2165,0.0,664.753846254971,1594.812456233626,1759.3453572958824,1493.804302623828,1059.3942255115708,606.1383634055906,260.6536376439409,82.45435905987001
2166,0.0,284.0388936031564,1093.5347168291516,2257.6674975123774,3429.905591481573,4277.504613626767,4663.1553102224525,4611.242847536414,4217.745953842686
2167,0.0,585.2493112866084,1982.1177624216834,2591.7801728158634,2457.4363858935803,1998.4046029418525,1443.3420610886615,919.5789574766442,509.217473891282
2168,0.0,139.8372972585433,535.5225785635852,1116.7645742207724,1767.5950503443617,2353.189032692931,2757.9487811362137,2919.918555622734,2834.33501045446
2169,0.0,629.9402613249226,2259.3265526612263,3167.132230712536,3178.306363158237,2748.25787812325,2146.7775435233366,1510.7578059560592,949.1382561010203
2170,0.0,706.593808143566,2332.362780885071,2813.057677550809,2568.010721412474,2060.491211280285,1506.074570621901,996.5266430774597,596.760990605687
2171,0.0,303.51354592806854,1154.5744936160033,2133.9956451536004,2690.943301784718,2731.079796974437,2407.4373751790804,1885.5391833806877,1310.1098632075064
2172,0.0,334.6531183936405,1299.3034596101961,2430.247691694546,3079.7285348462187,3150.4439162275235,2822.017020070154,2269.6759749932403,1642.4353583960012
2173,0.0,265.6986580143795,931.2465089698918,1707.131760149878,2337.2459947225143,2704.423496802212,2798.7671683057392,2657.596769726545,2328.0700951632466
2174,0.0,147.60707427310734,563.9798211090725,1177.9431697480659,1886.4570774139481,2580.091368409001,3160.845964099441,3561.292991309349,3746.8826466963683
2175,0.0,474.4612626959316,1729.711135433338,3268.8109028163594,4513.603522135705,5206.9531600889395,5383.018571940953,5157.575085979842,4638.651297282624
2176,0.0,1104.8676276425206,2210.013190414438,2163.4784499036323,1750.5072981949181,1233.257384318815,737.4859070146393,362.17109418504464,138.99599059295272
2177,0.0,776.8269871640906,2721.5664999643577,4060.927435073441,4354.864355858792,4054.019363782438,3465.9167938731794,2732.045835665444,1960.7149186966483
2178,0.0,183.75972734289755,700.1041574895446,1455.2994486396908,2315.758977047169,3144.2388387574047,3824.692401487093,4284.385002386616,4491.889809458234
2179,0.0,770.6871851864721,1741.1741132794639,1917.4886577982977,1688.0301639864513,1279.4809702724162,799.1068270264724,379.1325864482592,127.36302127854515
2180,0.0,495.94040066459934,1936.638305865751,3574.5112704516287,4494.3760152255745,4654.297983898572,4320.254038207862,3691.6097481330244,2919.822827231764
2181,0.0,461.24580561675685,1344.2903710690446,1466.749382462903,1188.0759988887435,812.8119337394959,484.0829238532976,250.45315077919136,117.76507300022072
2182,0.0,873.757806378505,1737.1062515061894,1659.1030943253384,1265.681441844825,808.0293036353492,419.47551966399385,167.5174978987064,52.96496013068945
2183,0.0,242.6749085973768,932.3255665983066,1823.212004128905,2476.632326190841,2684.6593132174303,2505.0169570991266,2073.2322102898793,1531.3264020349895
2184,0.0,738.6848042501667,1575.567730033313,1788.8926604968378,1725.6536980007118,1552.1827789146603,1272.9437474291826,882.0164799527879,471.81820233078867
2185,0.0,598.9391375612846,1801.1856791366984,2554.243207984417,2692.7202168261074,2451.633784659143,1989.9583790047311,1411.56424882687,835.8917493884726
2186,0.0,3.574082436711773,13.416298197712093,17.818317077043996,13.393765599033145,7.485639842266598,3.631363442865175,1.6519666354772646,0.7267292007433815
2187,0.0,459.91928441990206,1615.6287240253819,2894.5432015453084,3789.860100099727,4174.03371036546,4133.767405564547,3780.9206345743482,3202.4434627710352
2188,0.0,176.7837741150338,581.9485264481394,945.6664358845189,1085.419893272923,988.9172969870059,737.4934327121887,446.4724772094051,216.43535511152479
2189,0.0,417.0163545248177,1367.1170363294364,1622.1815540978425,1393.444457342493,1009.3119108013083,641.8448211612865,357.28199400348666,179.28124527838713
2190,0.0,74.81551608235422,297.5880605872351,645.3792576742687,1024.434988527208,1290.7364666013684,1356.250436748537,1229.6449246180334,983.7977632105922
2191,0.0,121.19720073831594,464.4298795810836,970.6414104816267,1543.8428720662964,2071.3024469008287,2450.9962337288134,2621.3410981738753,2569.2873493616626
2192,0.0,139.6620677315948,480.36288576700406,746.1587335155255,750.4425993256724,561.636497037464,326.59894668077425,150.16131366539273,56.88295559848725
2193,0.0,1188.915889858335,1554.7563433464295,1365.2538508852228,1020.7226158058717,612.9776997779453,267.8711980628607,74.054264146623,13.682025737563691
2194,0.0,573.3787707532707,2257.065722704542,4208.286820156069,5351.209486244393,5628.01857605377,5340.673100426218,4708.3356937863455,3890.210545428383
2195,0.0,238.1908305686903,942.9535589293721,1950.8025490029663,2823.0851222823326,3249.4199307782424,3222.5141311904267,2859.1373582527854,2305.2017330598146
2196,0.0,315.1305244718493,898.9414905347928,972.408253086671,734.3201208276141,438.9247839140543,212.36441920746412,86.34313126905782,31.932585902155203
2197,0.0,578.1113903905215,2118.329016954544,2928.792677018013,2890.216959553434,2450.564918691029,1873.7105310300763,1289.0415092681985,794.121169259777
2198,0.0,545.4908650791473,1999.276384395343,2799.505833874059,2776.3005238491214,2351.7460983176347,1786.7028508257156,1215.4562862206124,735.3243786243195
2199,0.0,283.66108449576853,1163.5786043431556,2012.9696554345148,2267.782179420781,2060.733581452075,1633.8305295226628,1147.2887287419735,716.9308521460702
2200,0.0,792.2021444375034,1432.9931012869072,1363.901686821089,1037.3303440404043,631.8365860633303,280.78875174768996,82.00964540627402,17.16543410049237
2201,0.0,85.65943735510339,351.83122062859445,738.5591268992514,1026.8766648608655,1076.1081320159735,927.0027530414498,683.5731701076047,443.6882547289794
2202,0.0,1155.8734863682603,1276.484536983575,1164.2465204452733,1045.8202253670888,921.3362893245283,731.230661535031,410.25658999034596,134.0710523248805
2203,0.0,594.0360424835422,2226.2614623143595,3111.892913196483,3100.6904954311276,2662.004288644424,2073.7789476820585,1463.7286735145703,934.8383330101478
2204,0.0,397.1519532840568,1493.6100455125427,2733.9168796941594,3458.9589364567764,3579.180072274235,3272.3148617636352,2709.3936471105308,2031.4978251964865
2205,0.0,1232.5658161752292,2106.730080928037,2140.883965764437,1998.5344161903129,1797.7101998009393,1502.7655254908686,1072.3270921476783,575.5175410102382
2206,0.0,222.6131026432525,857.2130525731674,1782.9336645083138,2759.0360386057096,3521.5643448867436,3918.414719538409,3931.8706727906883,3625.50016982346
2207,0.0,284.66208713797016,1013.4486300744445,1836.687492888102,2396.174242144521,2567.117220233661,2398.8454615967435,1993.7504846881334,1464.735936504976
2208,0.0,486.49168542032965,1475.6748038811093,2260.7916518968054,2628.8190941899466,2675.466703727067,2503.835262232728,2166.234817809181,1696.5444361656173
2209,0.0,809.4575166461588,2011.4453955387985,2434.226161671363,2350.947138261927,2031.4775459938523,1559.5311493071226,1009.0301818015596,509.38646876883433
2210,0.0,863.5958122164477,2586.661956101091,3339.75790540669,3273.108228097167,2835.9657221601396,2229.073060153511,1561.4190876746513,946.1347835010927
2211,0.0,646.909931148306,1629.0395758838486,2054.352802062366,2060.940746297182,1854.1755007689187,1493.2757243238905,1019.1306220020242,544.8745792932518
2212,0.0,978.0780704934583,2158.8182599171655,2117.40860745585,1698.3735422932225,1200.8529293541183,755.1460495623265,417.8365641181387,200.7667692366638
2213,0.0,1032.3240120574762,1047.5886505844637,931.777208033903,806.4637487267928,641.6866288862972,372.6400595784823,112.29400912819618,17.055454092465812
2214,0.0,488.6215818288706,1262.0764434555151,1632.9392265321144,1649.6598192285062,1461.9520731165942,1130.921119586886,721.6945090051372,355.47278645877196
2215,0.0,868.3741488672504,2804.8001550381578,3398.701916351646,3159.436161910614,2613.53447267017,1984.3926293760906,1369.4086142849249,859.7986807419989
2216,0.0,729.7593752807423,2498.05638141075,3370.12455545619,3327.7988761575957,2865.3317472741555,2239.4886653328263,1579.176043020565,992.9422449341545
2217,0.0,176.28990812258192,655.6793478154061,1287.7587872461465,1854.3006492796833,2183.599062068353,2220.1720598124834,2000.9166083489652,1609.9111816045188
2218,0.0,555.8802532250468,1949.039347531832,3287.849457814553,3950.5877362662463,4001.521783597182,3656.65359181937,3067.8362772492706,2344.2907462420294
2219,0.0,207.08992933935127,757.1611613086692,1469.8350037175662,2133.570856061283,2595.949641973802,2793.3176706988506,2730.80412730434,2449.4794745314775
2220,0.0,401.9390956484496,1571.998172555311,3041.880106304495,4037.1760346568035,4350.276908267689,4146.560417824045,3609.6930106769455,2896.8419380031883
2221,0.0,587.5861183779274,1477.8550567072252,1873.6809798419642,1888.4355730721188,1703.9865255491331,1373.8051637074539,936.4445145527005,500.7181295002364
2222,0.0,1001.3453572883551,1519.1015645639777,1437.018275117869,1201.0205441247401,858.2014916095462,461.85377181439924,158.85311845218,33.258152135607574
2223,0.0,500.2493495914222,430.3565853076314,323.7143467157381,173.94991056621518,35.105992174640015,2.2578640415082574,0.07107827307201336,0.001414594354472577
2224,0.0,314.4621628251415,1304.4585435349059,2253.1326025742273,2542.58860820771,2332.6195602134817,1884.0015410294045,1359.4553710360713,880.5710868313716
2225,0.0,77.79268723222506,261.68643276465747,326.3540981939674,243.89941074527405,131.56619578740944,56.61491068865491,21.167562067860764,7.289356155129792
2226,0.0,320.170343079602,1231.9938256177497,2354.9420895892695,3096.0341546616332,3281.052747034493,3037.059164978393,2526.689237427727,1897.97648217457
2227,0.0,637.7393368719047,1876.2678392949429,2778.6154344064857,3159.804725745765,3198.495175743642,3029.7148343180525,2702.0082126154152,2223.4340001971536
2228,0.0,493.3545059426711,1680.9645939899858,2948.6585199666856,3855.2365254556953,4310.674464743933,4393.953114815064,4196.9061890238045,3775.9312382730877
2229,0.0,164.71895000942695,311.49904617599486,264.4374428146363,134.40215844049473,38.64673647832692,6.25693275229001,0.6199725089920713,0.04075833733968882
2230,0.0,80.38212510801414,307.6978719820887,637.718857015599,990.2178427904993,1266.6521775677675,1390.443346057466,1339.2532037794847,1145.5567328528357
2231,0.0,499.80127196182326,1793.8846794551373,3378.9270337510775,4746.226801275227,5649.348146055814,6079.629540756756,6119.227963268388,5852.059627581982
2232,0.0,777.010833688325,2120.789571593417,2815.2993407032895,2912.844860560394,2702.9227047112786,2303.0197757890896,1757.6035355974686,1139.6005006589257
2233,0.0,269.5044661927688,1009.8036954188608,1952.5038203828651,2691.406196800944,3007.979170351432,2920.396322909394,2537.2439675399305,1984.3824007205758
2234,0.0,86.38863864387052,309.32115941955226,582.4995045681665,812.531435030853,936.1898675925844,931.8882885268874,815.9518895041892,629.5773034884099
2235,0.0,1.8530011908227892,7.470590502878333,12.057395845598764,10.969364258685905,7.074498259582503,3.761786893520788,1.8017810663336478,0.8152390414079731
2236,0.0,993.2118239812331,1433.1397186583647,1235.3556220145251,860.1795273532391,468.89285814084843,182.58492267413516,46.09560637183759,8.845505652637152
2237,0.0,461.80957274458,1743.5277853558225,2814.362900316928,3101.8217359505516,2848.85119553984,2327.327224761995,1705.210974215737,1110.8096920891403
2238,0.0,1335.438081710626,2546.975321426546,2420.430373046864,1953.462627376028,1407.2336634048315,895.9501313290851,502.5785647012341,240.6789834742029
2239,0.0,518.2011501611014,1735.2949218064343,2164.9579093809134,1963.36101219564,1517.9556278115847,1036.1608960597541,620.6341694392839,325.0025321634351
2240,0.0,932.0653231358688,2264.33570524517,2340.556209241673,1944.716666645985,1422.6588577123705,920.4566559508726,520.7818784603269,252.02476724585318
2241,0.0,550.721428344531,1760.7532523804023,2604.1100137605604,2792.8036782640593,2550.0334107090766,2066.7350273576635,1470.7980375201264,887.1329704726703
2242,0.0,558.2430444954662,1096.803609242615,1095.4103815081621,840.7336509440796,492.32219924107244,194.82297452285587,48.49342489717341,8.559923025491056
