model,HCO+-0.00,HCO+-178.37,HCO+-267.56,HCO+-356.73,HCO+-445.90,HCO+-535.06,HCO+-624.21,HCO+-713.34,HCO+-802.46,HCO+-89.19,HCO+-891.56,HCO+-980.64
236,0.0,1991.5615745673613,1848.5180612192005,1602.5059573331764,1273.908131333837,860.9630794100544,454.7936838611245,176.40414786483277,50.67815285509696,2082.0158937687065,16.907074543291316,4.122991173159828
237,0.0,7.301708419727242e-13,2.6917096230219534e-13,-25916.250885481535,1021.86758272118,-41.24848218429319,0.0,0.0,0.0,-3.1181898728550577e-12,0.0,0.0
238,0.0,9032.165648290567,7429.656956006832,4012.5355015315176,-5914.283969419855,2781.8896268661783,-4943.9753956183795,5982.322547040784,8113.995899720502,10706.32320393882,8220.88419036662,7590.9836783134
239,0.0,3366.309883686636,3273.445523642939,3169.602567529851,3066.9132916402714,2959.3623681198924,2848.4099760430354,2712.742856277755,2504.853594772309,3436.5685892523397,2146.052946750346,1586.7321113090402
240,0.0,3904.104685592491,3691.8151976170484,3363.0648642667725,2942.1666054945968,2417.6416698610888,1820.638432007823,1204.321045356668,668.4228145969967,4039.381676544024,305.99014858651753,121.3080269518124
241,0.0,6962.595812894783,6087.772302927876,3460.9646527810983,-9154.977641442909,4251.737086443685,4813.838713420839,2605.4767240681867,-5473.470624772506,7688.024948465738,3268.903708455075,4144.127838861439
242,0.0,1741.4975420091184,790.3715905435505,-1278.8611916218563,2051.8588049171085,2387.151030936272,2036.5142384104402,1504.9593867811154,988.8649689809824,2268.182721284604,589.94426030986,329.55655463261024
243,0.0,5078.89157840226,4404.452668501438,2419.582485306389,9.134051634853223e+58,3213.512485819161,4241.284614212553,4108.722283301412,3610.870082679294,5575.567505372817,2904.1765100450266,2081.922613820942
244,0.0,1495.715307804706,1408.74382933875,1315.1545446396997,1222.3158347819854,1122.3147711635947,974.9908242174274,705.0233707556084,338.2836053077662,1563.2876459575314,93.9416779585465,21.47358951304695
245,0.0,5910.964450810538,5637.361129488154,5252.7349458385515,4759.043040834773,4165.366956110885,3467.171514998908,2708.2261890417285,1925.9909476471948,6108.621870326274,1223.1084293756303,675.5386819183014
246,0.0,5921.061988179937,4965.5034510671685,3794.1872455507832,1680.8179239723004,3.6171840214276254e+72,818.2225386417989,-2677.6808085574626,2257.5456005422407,6785.464063013734,2650.787278611428,2137.4650257964577
247,0.0,19.219772610923606,3.296196621815944,0.291190567763282,0.020112702541078116,0.0011483713235466671,4.554691016451891e-05,1.3441854579274215e-06,1.7508809353129207e-08,56.94473341126482,1.6775704815141673e-10,1.2319569726318502e-12
248,0.0,5269.856781946375,5070.339580224698,4762.460193162317,4351.590300961199,3837.3515663365174,3215.7570391322156,2500.8999034096237,1753.101444164998,5424.807501703335,1073.7626599418222,557.999569260957
249,0.0,8845.761426894895,5055.749599838247,5.782650372427781e+56,2996.843688830591,7.459662337269904e+68,1.4637541413173374e+117,2928.8261210984533,-7843.673750923516,10129.685821810683,4631.319538495931,3394.201649072622
250,0.0,5915.932623735261,3303.050489184973,9.254055561691777e+64,2417.903858845726,-7193.982216430823,3360.8901721928237,2256.496781576606,-5387.167080154153,6953.61896210918,1117.906517061956,-4174.563294197563
251,0.0,7610.25784703031,6218.666820918402,3554.260478421,-3793.8137719166552,5809.010497139512,7718.175229305745,7800.61188622274,7249.993307352681,8701.018209957698,6353.349954856174,5291.8468913453
252,0.0,4138.807223043535,2.0482805884731912e+67,7037.529094870496,8167.69588591618,6901.54064706856,3790.6230044761155,-4550.140086951228,5336.152361146934,6284.832667775622,7059.359736863262,6969.688800683917
253,0.0,3984.103292115459,3889.527881284986,3761.9975274037615,3618.24017439953,3412.714530169597,3122.691104224477,2690.9526281295566,2104.6227828558244,4056.0361413895243,1423.6881829020863,781.4524169029863
254,0.0,1369.9051070455394,-1491.5018597080923,3383.9652046373735,4080.817029402224,3827.2173453761047,3243.6995845216557,2520.5281640408025,1800.6872954980272,2288.045579885788,1167.1394322060044,688.2843467904653
255,0.0,10007.735671436752,8640.940361475188,5108.353754527576,2.0770145483060696e+127,6222.797955060344,6789.321986437474,3288.1675467086034,7.07618306056892e+120,10993.801074717267,-10727.934131164164,4412.210463493543
256,0.0,4216.188428669135,4101.278311540543,3922.991021487279,3691.0190895598457,3358.505961589066,2911.359185895784,2328.2253871770886,1652.9616431773413,4298.920748657585,992.7959128610623,480.5441214357408
257,0.0,3910.7027175671255,2178.0092444249412,-4277.946242035265,3319.673592325641,4270.874990005043,4100.604373275394,3570.32447687403,2847.4790297721534,4702.6356565415945,2047.649943800523,1278.9327729914828
258,0.0,1.2051522326152433e+79,-2473.5233817344515,3853.926079115247,4730.236602642068,4335.626630492336,3408.8253169893205,2161.4682042666122,732.4086215510994,933.5827400869897,156.0422107880325,-2504.9475955201874
259,0.0,1568.7027844093639,1481.958478366612,1381.0920806664815,1268.676097496106,1096.0021241869886,805.4078770415048,434.7703177611982,141.93004917847452,1637.5511807855623,30.583363814884837,7.1752165703534905
260,0.0,5714.029697463967,5543.2423318477295,5282.131572265943,4928.794814010199,4475.80335007288,3904.089698605884,3213.3769204233236,2434.1004410616647,5860.234985911773,1651.373410002742,964.9772632696059
261,0.0,5171.815702776041,4596.706545087593,2557.037675176577,2.3944597226290302e+60,3069.3961964644895,3474.485827114797,1716.2124947394084,-4700.449530992929,5723.04290456828,2050.069870161989,2380.678491274095
262,0.0,6098.700893808007,5988.499858896152,5840.08865054061,5651.081834251243,5408.883855669979,5077.663793405638,4623.550063771447,4013.5214793106597,6193.750587500912,3259.3836089793826,2398.8135623518288
263,0.0,4459.659246596181,4415.335272102238,4269.210564077982,4149.585920683219,3889.707720951426,3277.619198475337,1512.4857724152223,-5953.365233253021,4692.181069175004,457.64789165904557,-3781.051993080109
264,0.0,4194.166600919224,2411.352539629945,-2276.637166824754,4890.71747987255,6270.846338400198,6213.6305082595845,5606.079634224941,4744.210827799461,5018.066526630444,3780.9267985746596,2811.2117087533857
265,0.0,7506.597271555268,4207.982184694126,1.2063197318829408e+49,3184.7989871673394,2.4899506363007374e+108,4510.010531677682,3485.736685855037,-6401.679346153867,8549.84603200888,4752.235591864372,6301.7447887440385
266,0.0,4224.409055646215,3148.7889927092706,1236.2572241830437,-4268.288902565432,-3729.2896871942576,2405.668837277698,3144.930878763588,2774.6274241595997,4805.365867719636,2079.3517075271097,1345.268377545588
267,0.0,1314.6687351479088,1.1554104938983482e+71,1048.624909015687,-1946.0930240310452,3071.9687120711296,3840.1635325926686,3526.3692184800047,2868.945031635404,2556.130805159674,2102.6903608461184,1398.1118466981595
268,0.0,1129.674224686943,-1386.7276966340378,2785.425460612079,3274.760273300982,2959.451770408309,2384.931950192102,1734.4632178335562,1133.9901070347496,1950.236679164845,662.8379076424197,355.7657723306886
269,0.0,1709.6186558309107,-2038.813852965078,3696.868686881877,4514.511625935937,4298.838817764848,3718.863883902392,2977.017892144626,2183.4179825582564,2804.533998761597,1443.8527609700147,846.1192918175439
270,0.0,980.0702397718202,-3014.108418530593,-2296.3561355702905,3227.1957906373514,4139.9637832123335,3928.2533665727137,3299.703940854046,2536.8379894476943,2130.6249749648164,1781.7539758302153,1132.2304674875113
271,0.0,6842.468966183882,3803.4480393461345,2.0511530984023804e+55,2921.7181036186503,1.1041106252607096e+131,5242.514273413201,7172.24591364778,7282.911532879466,7700.296531544318,6838.588351997524,6084.031419530723
272,0.0,8215.097733666546,7563.144436492809,4205.171583035488,6.644680518259887e+58,2956.3878302961443,9.845960318515013e+103,2597.69375225563,-9501.662107483402,9621.596302238906,3988.044049735555,4455.760570859327
273,0.0,3656.980214170126,2057.352115422462,-2290.5860010516294,3922.6612376355547,4971.462768859744,4792.669568542058,4159.759737525746,3338.3407411986254,4461.08946684011,2463.240900344022,1651.3734539734628
274,0.0,1444.7248284871473,-2169.1063033807136,2877.130839577428,3445.6412451435153,3155.312620982114,2590.2217770196285,1910.6045183327553,1240.1695148413712,2461.351162747893,694.0287174462061,334.3942922618553
275,0.0,8637.562357770606,7635.1301260151495,6212.14689618585,3329.6536658424056,-5231.409418908073,3390.1816436154204,2356.341278003299,-4099.241497202656,9176.015249506087,3575.9682077832713,4502.332613776711
276,0.0,5999.141847201815,5865.310551528506,5603.308499964173,5020.684197701002,2818.2568340604275,2.3780361164350417e+100,2838.605042798111,1979.2825757126045,6138.22929888981,-6228.846815724581,2405.0383230527095
277,0.0,347.0305749844335,204.53280202146252,106.7403149447668,67.96105325917964,38.35047058603281,20.169944817462742,10.720565834234703,5.750119906508167,486.83721225638425,3.127615531254797,1.7153773931600145
278,0.0,8574.689009317195,8353.318322180496,8028.144517388053,7610.469669303853,7105.770495615202,6484.593640332295,5736.754203620927,4875.997098235662,8772.242191335881,3918.3702509214304,2927.6503424769094
279,0.0,219.90927109979268,96.0976935937921,26.30551846731846,5.020022845871421,0.8122520402410666,0.1111550231105644,0.012764971388768859,0.0009781011349816924,346.3818579400092,5.838746269774757e-05,3.0403522332292075e-06
280,0.0,8647.503744512906,7089.929170920454,3803.018347406042,-5589.949889981053,2615.6452391216353,-4688.497956954952,5682.859229687767,7674.983891159496,10280.745844791694,7722.925829066082,7063.12057681396
281,0.0,4.509878729831532e-13,-0.0005932146475041142,0.0008159276064696491,2.4813493914437982e-06,0.0,0.0,0.0,0.0,7.301546534233607e-13,0.0,0.0
282,0.0,4324.821142316847,3586.048945539819,1849.8195509704942,-3997.0072764303422,2619.8617632850487,3295.5547350579827,2978.8221026883684,2342.050543037196,4809.089678482057,1605.7197818353843,927.8057927456657
283,0.0,1589.6621136550498,1486.4103712157646,1311.2900816314411,1060.4665722828208,709.0977127450742,348.0949223719373,115.22812041592303,26.902284190958216,1663.6968876557085,7.478349952755643,1.2609019530259444
284,0.0,2184.1378322031537,1860.7786372711867,1464.9578755610676,1046.5791966489937,666.0675820551121,378.31870132480367,206.68285861068685,137.37045861495528,2476.1427282547356,74.49355282500204,37.10955956241704
285,0.0,1663.696777562671,1554.2842908896225,1365.5305491281804,1098.5963926153488,734.0666544584633,364.6955648879683,124.49434720905907,29.919840833240343,1740.0835920502118,8.808091959946877,1.5952106627902918
286,0.0,3430.2001838273895,3344.895623384425,3234.598864930854,3080.6764395610653,2765.391994865951,1405.8788990570042,8.444317345030591e+85,1212.5933870437898,3464.466918095143,372.4161924624938,2.057482167478132e+129
287,0.0,7165.522138115102,3970.0954689148216,2.072379995216149e+79,3019.542710283391,-5824.415029669721,5087.622382133534,5319.290669592246,2276.5941594687806,8127.714364025423,-6461.503307736424,-6357.934788361176
288,0.0,1305.895093903865,-1866.2186810387082,2718.7052260953396,3216.18109806197,2899.1122370882213,2325.3008242836545,1664.7144649360544,1042.4268729003031,2245.119502412179,564.7602851699907,268.3802889912452
289,0.0,5357.980620420814,4226.78773699918,2262.6658723397745,-2353.6926506412597,4170.3540866805415,5354.915317486668,5170.587985987341,4500.145902969552,6252.911652565226,3607.0770739549102,2675.2025928019716
290,0.0,9610.100933591793,9450.210682972503,9213.931604094825,8927.911015241967,8582.991500160013,8149.663282611558,7586.428257744586,6900.656656862247,9705.263712295335,6053.594252299548,5078.6703686431465
291,0.0,7.66504218666337e+31,-5.775230801653922,9.554748615476612e+85,6.282435968637636,3.72201827418025e+41,-1594.697635461653,1908.0941420928712,839.5122527403759,366.5196649134843,501.27367487101856,348.2061710971318
292,0.0,3296.904691718338,6.16949928391362e+56,4293.250695129747,2901.279730262569,-5475.991672268773,1878.662066464742,-4456.686728248595,3965.581287103017,4994.55049347802,5154.811280320509,4831.392594533917
293,0.0,51.24017142100705,18.03747894090539,5.516152057925357,1.4489880515689557,0.37730194924646043,0.09293373966050329,0.01937169940022681,0.0029006349971514383,115.31334469300234,0.00036558957329846804,4.656602189601241e-05
294,0.0,30.195949490499476,8.447140070015879,1.543943571904164,0.23610948722894046,0.03499888062539463,0.004434721947252773,0.00045191655335942964,2.6337873162844995e-05,82.12723312352908,1.2082621495107896e-06,5.249265683261942e-08
295,0.0,6475.799342468787,5598.37326661688,2993.482955981008,-8078.507964465939,2020.6006730259912,-6114.663794272593,3713.6307645279967,4906.555932103143,7415.634499311117,4685.525683943304,3978.504843286993
296,0.0,6176.325046927693,3556.733765267338,2.347935382650395e+49,5017.178906998339,5349.675400434036,2967.021346190681,-3723.7253519097476,4509.439049104571,7629.456900184085,5848.20831770532,5601.6750630050155
297,0.0,2838.4656699920024,2.568720851806677e+68,2263.9582315039297,-7529.887208996587,1973.0629328200173,-5621.469148413905,3749.3006812541603,4937.381958952416,5185.185753380655,4700.517007693801,3974.7514337165426
298,0.0,4008.450386942906,2253.584622670305,-2998.1538598881034,3882.7728182851783,4967.339694869769,4794.907722939919,4206.776093012942,3401.2421708144157,4879.181051351017,2530.145994899471,1687.8328997257122
299,0.0,2377.616750936896,2240.755722236444,2009.7359152403524,1695.1817443300934,1274.9033882439574,801.9916310731037,392.6872758411833,141.21580849040475,2462.566403973899,41.452009268920506,15.381955446751844
300,0.0,7567.684342130782,6416.661961099765,3448.403073099416,2.5400998029539756e+103,2311.152396484215,-6390.67063772596,3237.480666663903,2194.063951249435,8702.967692603323,-4422.483331836821,3205.771630516816
301,0.0,4270.410640505798,4157.039752726369,3981.4552925066096,3752.8265069792824,3425.7609721948816,2984.881715865041,2405.583416925082,1728.3032012599367,4353.546010622391,1055.8950551288137,521.8669434728229
302,0.0,1981.7878634526696,1864.206808144213,1661.890235945763,1380.1173298192418,992.7202097462015,568.3976400518195,238.1906256594601,70.21151139211582,2060.9422695065855,21.491165860265017,5.473880768073832
303,0.0,5463.060845713268,5000.546740520014,2880.9699460720335,7.063124967935645e+103,3414.9585288893777,4084.904628231905,2204.4267141969167,-7487.491379635451,5869.485896200788,1973.4671774736744,861.4171917577526
304,0.0,5865.340621938919,3474.7779485851383,-4194.906163727756,5331.710306203181,6178.707675030311,5037.026100788384,2461.2689180288107,-3491.963069500384,7117.6216344376335,3630.0244308751744,4557.701174533437
305,0.0,8640.091238892503,5218.277335183961,4.204496852993139e+64,6131.558632067453,4484.0891554559,-8516.184461941988,2356.080883393527,-10620.585108692034,10547.984219421642,-9358.780940283965,5137.53527627447
306,0.0,4878.021987699487,4786.81601983448,4626.217562801894,4388.581429413493,3823.4277671113227,2013.070972916654,-7377.226063205162,2299.705824343979,4828.908103480909,2919.546809202323,2474.890000466477
307,0.0,4.465490087384435e+88,1354.2692771794211,-1891.6155232596766,3838.4111657771296,4835.995849642438,4643.398970039052,4012.067524574657,3203.2604283063542,1200.7497420363748,2368.547074553796,1606.3722235530154
308,0.0,2696.805199045592,2313.213759875722,1887.5935790562794,1415.7812207591794,939.8687473175471,543.6107803085084,298.6690217950786,149.35276839278157,2993.640436400193,61.227451292294866,23.312448040607105
309,0.0,1864.4099216036818,1561.2649194388175,1196.8620145422742,828.8908319668346,515.8202546119304,295.35455240274115,177.36526125163422,127.06596917841897,2089.8933542986083,73.14309301750686,40.512363140130255
310,0.0,1093.1006619809486,1.3990573116579084e+84,-2485.9965288568064,3488.613980724301,4520.067316095652,4345.961876313422,3715.0052908380694,2922.8839418254297,2332.9181571144186,2111.9134027193777,1384.8074282497766
311,0.0,3992.809232744932,2277.45382812002,-2353.7236279804915,4462.491542604346,5713.293708267936,5606.550145607481,4979.509116476143,4134.158747876164,4862.220990278176,3205.5561551612745,2289.607111744925
312,0.0,7401.743648276332,7147.131045112097,6786.230669273225,6318.474459244197,5754.708127264877,5068.746279528832,4284.264098606735,3411.4969684409566,7657.242812243933,2516.641365509433,1674.897417057499
313,0.0,3435.86142607519,6.122802144704562e+85,5301.932849839771,5728.8287336640315,3251.468907251151,-5034.21954085868,4491.652555716671,5942.324414980079,5737.703772108997,5787.552449697178,5074.130259925091
314,0.0,2434.6199612581877,2298.6250311677704,2069.2505949315882,1756.8793680759932,1336.7781639683144,857.7510903038576,433.31460782906817,170.99313391667116,2578.7153777754806,67.19812101285825,18.67902618483365
315,0.0,1.2079360282160692,0.2999875112877022,0.06898107451157555,0.016018960260032224,0.003835760116408608,0.0008664175315687442,0.00016121526428455304,1.9815901317827115e-05,3.8353998917870595,2.0710026942727653e-06,2.1737047695844602e-07
316,0.0,1644.4617162082195,-1611.2944073045232,4067.640633515386,4996.364985234179,4814.48022202709,4232.470166479652,3460.1162720835555,2643.6473199921925,2683.428420113827,1865.0399701807316,1205.85355339505
317,0.0,4296.139422698383,4201.9006368695345,4074.063703721096,3926.959491191814,3721.891138332415,3436.7750575067944,3012.0411569698385,2430.4985796764477,4371.095120963368,1731.888089902491,1029.638221020304
318,0.0,25.69038085042163,7.895794829481226,1.8972742265487084,0.445187634911115,0.10502895025537334,0.023165616495683827,0.004259831092509118,0.0005308096954045044,65.27712400406763,5.501569291386564e-05,5.751116873564627e-06
319,0.0,3314.513069571718,3181.209065382779,2972.1072075810534,2701.5236525041046,2310.7801664676867,1808.7600199686262,1235.675328863626,688.8779488841151,3417.9405663646685,300.14668362752474,122.68791515630726
320,0.0,2355.066241051085,2265.139207045531,2163.749763002798,2060.1185581525524,1945.0714719802975,1781.8652988949516,1501.7570735663492,1061.5750794277676,2425.9791282188153,559.8688804419343,196.207610015429
321,0.0,5015.133106238072,4921.110585572889,4799.1881965377925,4655.6109532550345,4473.123004076538,4230.114218909265,3864.695331867403,3349.524656572004,5097.898790879859,2671.455423108383,1884.068267857155
322,0.0,5514.047566200452,4829.216360478297,2535.6948982424615,-8474.355273827705,1586.182760304268,-6696.572909573246,1182.2252265979428,-4555.813389649263,6329.488888456412,2207.796532011569,2618.190716927408
323,0.0,5310.071134013262,3119.2104438019214,1.2669216679734218e+47,4937.81390754007,5630.33623335959,4495.234499240422,2081.3979185121034,-3077.334704722165,6998.997305011315,3341.0954254063404,4130.349327019528
324,0.0,5982.1560210930975,5788.792589994756,5462.538207862431,3414.4662280809275,12857.699154347029,2287.4488931134833,2.8867153905396203e+129,2946.0797638040144,5775.302598491633,2217.33704262439,-8550.06392005977
325,0.0,4114.051380559546,3123.648384431665,1183.6714950528603,-0.4490934609323988,10708.979718396273,2219.9258562404575,2820.853475407226,2470.540723927328,4768.707471589843,1791.8880720527832,1090.566695470351
326,0.0,5210.146777005511,2950.859246965366,1.1776911881963355e+109,4136.2592254301735,4329.277743835069,2231.45173001876,-3240.862294151385,3490.316318058331,6164.452526788676,4362.381279236367,3947.2767052190084
327,0.0,1.7246494651027413,0.4666847367801614,0.10467296803868908,0.022829628302318692,0.0048742071109125,0.0009493102625919266,0.00015447154371171526,1.6843767822613552e-05,3.4842783786349827,1.4833625522498846e-06,1.2973472172081968e-07
328,0.0,2565.3537571605993,2423.042355004063,2276.483246290342,1365.6995766852122,3985.606941802005,1259.7415683450222,645.2765090783946,-3947.2890131943723,2631.8576839124976,654.0848771677103,529.9954244805255
329,0.0,666.8859188253022,-1013.2037239121802,2053.775431581757,2335.042479210441,2007.947263554267,1519.5241118921942,1030.4688533114906,638.5760967175995,1285.546782730598,371.20088887335606,214.87016900831674
330,0.0,6715.84146439565,6304.19863928849,3542.972053113884,1.692903077835294e+61,2604.2218781711654,2.7326609240453827e+118,3887.6952765624605,4650.131849344433,7569.405312186404,2424.186377936328,-6637.822813760718
331,0.0,33.04101435290196,10.670171207353786,2.508794666919137,0.5461019303865903,0.11895227614124149,0.02388392703174389,0.003973552368625473,0.00043560796141100817,83.68166635094397,3.9023229728146264e-05,3.507729227204101e-06
332,0.0,4469.741089109504,2.6186624163794136e+70,7603.73051195113,9839.675003680448,10151.870293737184,10002.183787185164,9585.848898766728,9040.110530504904,6986.318111651076,8326.46352773753,7463.916027293193
333,0.0,9086.050403306539,7936.940300044148,6262.619047250188,3361.4408287360557,2.2692443943448746e+71,3416.632027049751,2350.5691276805164,-3668.4447336798257,10569.87164850805,3908.0243221074124,4969.873089833414
334,0.0,4070.7412655525955,2328.256885084115,-2481.27899754722,4434.856175894998,5683.6189936596265,5577.541378715087,4957.935923207258,4116.619381349899,4947.844999722846,3185.1425932839197,2267.874491782442
335,0.0,8151.568877656799,4517.754487128005,8.765030409885822e+74,3511.9280298028175,-7032.897885921473,5809.960287084764,6185.726644112213,2779.0114634924626,8976.220259338223,-8074.086454500168,-8056.943363444379
336,0.0,1598.8704769866085,1511.41076157482,1415.0364366227977,1316.8194436391116,1194.586280839143,988.6783324997468,652.5263658426101,279.9675350850195,1667.2954058845287,71.75790552218439,16.10336891584934
337,0.0,-1604.970211438649,4906.307774048455,5786.072804483196,5604.309188430898,5068.590302272219,4346.530892372888,3520.3747506050336,2673.167308533557,1607.585597217248,1869.8371669427618,1188.0861588457544
338,0.0,6494.313129635241,3896.6255575276373,1.3329718899482672e+54,6362.3583821941265,8439.841084168489,8677.387672632904,8293.153788924845,7613.78055071736,7974.486157493452,6733.25739127175,5707.94647490021
339,0.0,8164.254905147734,7935.3303483960235,7604.105579880637,7174.933126584658,6655.879576046961,6015.892764129819,5257.727712224993,4389.028012769896,8362.204006894937,3444.586119905995,2490.062129048233
340,0.0,2781.871845361902,2678.273835189186,2522.320085378955,2316.6920335298037,2005.7868020554015,1569.741290332721,1047.1070100209295,546.1583977509289,2853.7549645004833,210.81451328115634,64.49975656530903
341,0.0,3244.598050387672,1.1826362653185537e+59,4801.581087267375,6133.217746858307,5848.73288639509,4929.028335242605,2567.767105586825,-6456.382861494554,5468.154722255255,2664.1335020563733,2623.9418382640442
342,0.0,1861.140417603256,5.6839592310021915e+54,-4428.085269486408,3870.9743429894406,4194.80045479723,2193.734632318648,-2996.0851045164923,3661.3923882928707,3615.1751954352735,4614.372376559029,4241.447268429159
343,0.0,2992.176723279627,1620.0265602308566,-1749.796341441379,3527.7128206565903,4392.6512040949065,4158.5987949042155,3522.4100828384485,2743.146108534277,3724.774611046868,1964.7330608761608,1282.2018264741612
344,0.0,6273.3220472349085,5663.478838424468,4703.344763990455,2480.524492931467,-4460.46364322158,3406.8381146499296,4417.4640539160755,4146.232457499522,6429.562087586012,3456.1465317802863,2583.478753182306
345,0.0,3387.070129610844,3292.0541023733226,3166.2747636385657,3027.211267277903,2821.315081005906,2519.3756120603866,2073.6087573439077,1490.5757240023502,3456.354458073715,876.7322617849657,393.0640277425083
346,0.0,7629.296839753731,7453.572778214862,7213.669335180476,6894.7777543380025,6500.923453705157,5980.079873129387,5348.686721401823,4566.488064004364,7778.765623737564,3682.3605901304127,2732.204979695694
347,0.0,219.04916103913496,91.35859926374383,26.68890503111701,7.001347974820902,1.3957426055746176,0.24452529504973852,0.036310766627350534,0.0037869343559351057,357.6477226278255,0.0003144589169727143,2.413266605426941e-05
348,0.0,1936.4183103479097,1847.1941809467273,1750.866242059593,1654.813571732834,1559.6930330821056,1457.7767285093864,1311.733571481878,1031.0559052590745,2005.437322585545,603.956745159901,217.5685704902545
349,0.0,4716.676675130433,4602.102467373861,4421.057614826699,4175.916890955559,3838.469392764676,3388.9806797430074,2795.554578110392,2094.5787281574826,4813.277280729846,1369.0431623504878,744.1489699600852
350,0.0,2428.415536900698,2259.9414753169067,1981.7853453049809,1618.9454779335003,1166.9858838879525,697.5368230212068,325.100278502145,115.64478263308239,2531.1947789813585,45.68928623125242,13.697003804001655
351,0.0,5969.570792008256,5828.682036979717,5616.754434621471,5329.54929959902,4954.811634635418,4462.100534364453,3837.1174486010777,3083.1975063451696,6096.193654093355,2262.0759818008555,1458.3582314926782
352,0.0,-937.319782400099,2892.632010740731,3248.4285672549026,2938.1057716369323,2411.4827776909037,1819.3573903483575,1256.891663645309,794.407414248987,816.3828802217871,468.3581727754613,266.7472273918493
353,0.0,2271.747436114565,2137.959619932657,1910.2261416276126,1598.7797323413706,1183.35566494396,723.0310266761172,339.1572628217566,123.65484739724808,2377.9859473519905,45.966790175808754,11.824073086637489
354,0.0,1459.7750238935546,1373.4763414507747,1258.8583472204498,1106.20940748576,851.3486855653239,502.36305227043124,195.99200171522995,45.30488954891806,1528.5243990017193,10.407426034262446,1.776508663668725
355,0.0,4205.755377062273,2417.838028325154,-2355.8481653536737,4819.734939754092,6190.160556298063,6128.07581490144,5515.117013484147,4656.977610471072,5065.935608250646,3698.432697344686,2731.754500200017
356,0.0,7717.505649800464,6454.193569895073,3667.684796238963,-4994.287413669042,5568.59275567422,7446.018647048665,7532.968187740077,7041.955712733267,8636.814171594344,6221.79142321131,5230.9032152998825
357,0.0,5154.580741936876,4837.011852213596,4407.789762896436,3872.2954556394543,3247.1977508038294,2552.5910126124654,1843.3016807802512,1184.7444688117414,5726.585691501725,670.1702256791286,339.62042986386484
358,0.0,779.5168046208805,549.1728498768015,321.7013565441819,161.15737954651902,84.65569981622461,48.10139735988323,21.262414659125994,8.787591836079173,963.1954756651073,3.5104305789115973,1.3911113935387944
359,0.0,3886.3237834724664,2.1205561784534562e+58,5620.242301992246,6359.90821159591,3701.1242607489817,-9791.606603637032,3765.656608719736,2732.731714630202,6438.291827853135,-6232.7855680347275,3574.4833065697794
360,0.0,10772.888821994049,9582.98139985752,8680.078753948896,4825.519189924373,9.055917680626086e+89,3221.163049633048,-12004.715324758166,2663.178477442936,9908.315282012518,-9472.358515285816,2156.666805606363
361,0.0,1456.2412084275227,1370.1896426160229,1272.2693108288097,1165.8148383155417,1005.7992920994819,731.2959444793494,379.5776297872285,113.80526716491546,1524.4180760938455,24.48669391754376,4.806919470452264
362,0.0,4985.734644574077,4861.894751198669,4663.613041266173,4389.523574182542,4022.007893069359,3540.7506524849773,2918.5225963982125,2195.6759487470936,5092.191212744207,1452.8025844931547,808.607132023971
363,0.0,1381.9390843675951,1296.3291880464437,1200.6733785936203,1099.2914096102088,952.4447783758593,695.8095007810623,357.5721414188617,102.87760942207751,1449.5832424650325,22.48847678646655,3.821753741415987
364,0.0,34.138948306979366,10.205504872186372,2.3165483597977206,0.5005706547819645,0.10617461735956342,0.02053286507296375,0.003311282726412805,0.0003565328536155225,74.6944388109787,3.097655420582765e-05,2.6718249775825137e-06
365,0.0,23.238638501397848,6.163973170459894,1.211525989110796,0.22065964800800514,0.03920616374038177,0.006174844384679892,0.0007949677436611178,6.389862077418343e-05,54.574600240452,4.012311751047997e-06,2.4654984677594334e-07
366,0.0,216.5629310010829,95.00376022280545,27.981374658736787,5.961256324969098,1.1061637017618215,0.17842460071345842,0.024276210604728107,0.002290356224507866,355.975125967948,0.00016987755227215796,1.1433923132165988e-05
367,0.0,1842.6420762979553,1744.0962725923434,1584.7915807169575,1359.0976298973608,1019.5016072643468,609.6927898549893,262.3892307918523,75.33218217524896,1915.3512654398176,22.55284237106591,5.011077352123447
368,0.0,6186.4624047849675,3675.858175356914,-6153.427903321825,4213.467336660424,2903.372906044247,-5607.300801657041,1800.2390449141662,-4550.108145158051,7725.337523931157,3774.8051876259647,4870.849657779498
369,0.0,4022.581333607591,2248.7253248290144,-4032.4101447272537,3508.4727740157555,4516.0598127989315,4352.348010862021,3815.1182480429034,3073.301551230521,4850.946334599044,2251.8326942230474,1449.0711022263763
370,0.0,2924.4252186614435,2833.115767077055,2730.426294805733,2627.8543841880933,2520.0814212671885,2399.075940804975,2224.7348414989287,1923.9512790237159,2995.404642494227,1442.7228574472713,848.1235488590728
371,0.0,5905.592592364142,5673.36065015949,5334.471395765171,4890.180294429371,4343.752051069026,3684.40813315644,2939.6126020714146,2145.0339793407024,6087.9602988041415,1398.9571545175759,789.2241126486387
372,0.0,2450.612349747881,2353.8299282457237,2212.9662435503924,2025.6048826574722,1737.4269850482783,1322.9024604028782,832.564805304044,390.90990267881244,2522.143628886144,131.44900862821103,37.42532189953195
373,0.0,2517.341245803514,1.0343216567094746e+56,-10109.820386277612,4318.632360287434,3440.6079917019997,-5708.130974421046,4333.815782797504,4657.97512203614,5465.630154944771,2272.3184249781953,-4075.6179897382103
